Event,Detector,WindowType,Domain,RatioCategory,RatioValue
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0100248412563173
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9963940954970043
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9808821714352036
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9660908157826908
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9542574409399466
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9480540328335582
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9312563025161522
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9264473999377618
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9109592928864444
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9073006000627947
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8916782193665883
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8869199222282202
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8734761590798965
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.86547312520477
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.852737904468505
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.84542358314382
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8344175913541689
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8248384665787404
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8212445425354985
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8090593567823117
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8021341508868416
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7935711329057685
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7793454634858287
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7756804920111272
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7570385730378111
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7502369914791591
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7279137454577314
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7184909677621907
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.6932136906467775
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.6835477388018235
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.6497674303812544
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9124739583638463
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.061297567940205
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.5827936877402253
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-4.5592614143534895
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.841138635410037
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.4770919241715842
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.14638216397073667
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.20108262707864624
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.41299381110911254
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.555849033612091
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.6579641910069441
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.7355973254871804
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8040078260088381
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8896131129279737
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9061412223505118
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9293098213005319
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9951438100201647
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.039544791331099
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0789934745790821
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0994643861397955
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1254629545110937
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1099464086111732
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1206066174315341
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1048646320091309
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.115992092111129
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1059034846130211
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.111876246513927
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1037151669047203
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.1001515272710642
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0995626851238258
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0939031125952385
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0895518954867378
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0864958590190523
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0826440160326105
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0469539371828498
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.0012889365888251
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.9445674432964897
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8786070245166665
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.10069229564841498
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.18634745971316158
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.26602661391395815
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.402379861495153
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.54074715469015
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-0.8002576484293438
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.163828769035405
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-1.915644687067634
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-3.741294323796722
GW190421_213856-v1,H1,ON,AMP_P2D,AMP,-25.35313291329955
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.7468036471102601
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.7229592113751951
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.45860847088641865
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.18528122858680304
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,2.9183599451223836
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.8679260871803869
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.128616137813327
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0921971194399402
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.1214724137170264
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0680606804320696
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0961946943918703
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0537017529257344
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0759218888772646
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0469050449912145
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0659410291368516
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0334592585334716
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.05563878583183
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0261320961872233
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0450029460391992
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0183653160851018
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0366304287155097
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0144869738571587
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0259058367651928
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0109124896648392
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0186826293059326
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0053432335827723
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0128418089208358
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0012889046733946
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0074114479090772
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9949438637318485
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.001170987383416
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9898920916655624
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9958891234147572
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9807386980261934
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9942250044225868
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.970685137041914
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9876538189041021
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9659968844057593
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9813539117387046
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9715751206590413
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9681657057381231
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.711982965348641
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.2624037268492593
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.924439691880879
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.541824617651639
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.1409448107016245
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.116250013350881
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0904171505891902
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0367294857337113
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.03233393922227
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0329607279951623
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0228617319318758
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.025975505975151
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.01697062893425
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0238633633266927
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.010336191157092
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0179296941692801
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0052607021788167
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.0111737664117608
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.998008119981964
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,1.004440518960804
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9948738837964988
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9988100482821891
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9952068998761056
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9888568465752077
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9934364514954717
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9818054822915201
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9851208510057338
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9791540685857676
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9775751739289302
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9751975432324307
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9733795867974655
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9688683391549354
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.9670373423574505
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.8537892219090654
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.8149853920523275
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.762602748380014
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.6972076357714738
GW190421_213856-v1,H1,ON,AMP_D2D,AMP,0.16595468513194384
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,63.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.125
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.5
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,2.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.125
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.5
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,2.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,39.75
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2P,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0666666666666667
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,15.4
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0086580086580086
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9914163090128756
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9956896551724138
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9956896551724138
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9956896551724138
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9956896551724138
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9956896551724138
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0043290043290043
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0517241379310345
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0163934426229508
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0161290322580645
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0158730158730158
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.984375
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0078740157480315
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0078125
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0036630036630036
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9963503649635036
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9853479853479854
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9851301115241635
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9849056603773585
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9846743295019157
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9844357976653697
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9802371541501976
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0040322580645162
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9959839357429718
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0040322580645162
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9959839357429718
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0040322580645162
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0040160642570282
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.996
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0040160642570282
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.992
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0080645161290323
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.992
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0040322580645162
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9839357429718876
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9836734693877551
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.983402489626556
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.9831223628691983
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,0.34763948497854075
GW190421_213856-v1,H1,ON,TIME_P2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,62.75
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,0.8
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
GW190421_213856-v1,H1,ON,TIME_D2D,TIME,1.0
